2024-02-19 23:04:07,680 INFO    StreamThr :7903 [internal.py:wandb_internal():87] W&B internal server running at pid: 7903, started at: 2024-02-19 23:04:07.680501
2024-02-19 23:04:07,682 DEBUG   HandlerThread:7903 [handler.py:handle_request():144] handle_request: status
2024-02-19 23:04:07,684 INFO    WriterThread:7903 [datastore.py:open_for_write():85] open: /home/chaz/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240219_230407-zxtrms4x/run-zxtrms4x.wandb
2024-02-19 23:04:07,684 DEBUG   SenderThread:7903 [sender.py:send():334] send: header
2024-02-19 23:04:07,688 DEBUG   SenderThread:7903 [sender.py:send():334] send: run
2024-02-19 23:04:07,975 INFO    SenderThread:7903 [dir_watcher.py:__init__():216] watching files in: /home/chaz/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240219_230407-zxtrms4x/files
2024-02-19 23:04:07,975 INFO    SenderThread:7903 [sender.py:_start_run_threads():1065] run started: zxtrms4x with start time 1708401847.679831
2024-02-19 23:04:07,975 DEBUG   SenderThread:7903 [sender.py:send_request():361] send_request: summary_record
2024-02-19 23:04:07,975 DEBUG   HandlerThread:7903 [handler.py:handle_request():144] handle_request: check_version
2024-02-19 23:04:07,975 INFO    SenderThread:7903 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2024-02-19 23:04:07,976 DEBUG   SenderThread:7903 [sender.py:send_request():361] send_request: check_version
2024-02-19 23:04:08,071 DEBUG   HandlerThread:7903 [handler.py:handle_request():144] handle_request: run_start
2024-02-19 23:04:08,072 DEBUG   HandlerThread:7903 [system_info.py:__init__():31] System info init
2024-02-19 23:04:08,072 DEBUG   HandlerThread:7903 [system_info.py:__init__():46] System info init done
2024-02-19 23:04:08,072 INFO    HandlerThread:7903 [system_monitor.py:start():151] Starting system monitor
2024-02-19 23:04:08,072 INFO    SystemMonitor:7903 [system_monitor.py:_start():116] Starting system asset monitoring threads
2024-02-19 23:04:08,072 INFO    HandlerThread:7903 [system_monitor.py:probe():172] Collecting system info
2024-02-19 23:04:08,073 INFO    SystemMonitor:7903 [interfaces.py:start():168] Started cpu
2024-02-19 23:04:08,074 INFO    SystemMonitor:7903 [interfaces.py:start():168] Started disk
2024-02-19 23:04:08,074 INFO    SystemMonitor:7903 [interfaces.py:start():168] Started memory
2024-02-19 23:04:08,075 INFO    SystemMonitor:7903 [interfaces.py:start():168] Started network
2024-02-19 23:04:08,084 DEBUG   HandlerThread:7903 [system_info.py:probe():195] Probing system
2024-02-19 23:04:08,122 DEBUG   HandlerThread:7903 [system_info.py:_probe_git():180] Probing git
2024-02-19 23:04:08,129 DEBUG   HandlerThread:7903 [system_info.py:_probe_git():188] Probing git done
2024-02-19 23:04:08,129 DEBUG   HandlerThread:7903 [system_info.py:probe():241] Probing system done
