2024-02-19 16:04:19,496 INFO    StreamThr :3403 [internal.py:wandb_internal():87] W&B internal server running at pid: 3403, started at: 2024-02-19 16:04:19.495850
2024-02-19 16:04:19,497 DEBUG   HandlerThread:3403 [handler.py:handle_request():144] handle_request: status
2024-02-19 16:04:19,499 INFO    WriterThread:3403 [datastore.py:open_for_write():85] open: /home/chaz/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240219_160419-vs2ywb4l/run-vs2ywb4l.wandb
2024-02-19 16:04:19,499 DEBUG   SenderThread:3403 [sender.py:send():334] send: header
2024-02-19 16:04:19,501 DEBUG   SenderThread:3403 [sender.py:send():334] send: run
2024-02-19 16:04:19,810 INFO    SenderThread:3403 [dir_watcher.py:__init__():216] watching files in: /home/chaz/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240219_160419-vs2ywb4l/files
2024-02-19 16:04:19,810 INFO    SenderThread:3403 [sender.py:_start_run_threads():1065] run started: vs2ywb4l with start time 1708376659.495557
2024-02-19 16:04:19,810 DEBUG   SenderThread:3403 [sender.py:send_request():361] send_request: summary_record
2024-02-19 16:04:19,810 INFO    SenderThread:3403 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2024-02-19 16:04:19,811 DEBUG   HandlerThread:3403 [handler.py:handle_request():144] handle_request: check_version
2024-02-19 16:04:19,811 DEBUG   SenderThread:3403 [sender.py:send_request():361] send_request: check_version
2024-02-19 16:04:19,912 DEBUG   HandlerThread:3403 [handler.py:handle_request():144] handle_request: run_start
2024-02-19 16:04:19,913 DEBUG   HandlerThread:3403 [system_info.py:__init__():31] System info init
2024-02-19 16:04:19,913 DEBUG   HandlerThread:3403 [system_info.py:__init__():46] System info init done
2024-02-19 16:04:19,913 INFO    HandlerThread:3403 [system_monitor.py:start():151] Starting system monitor
2024-02-19 16:04:19,913 INFO    SystemMonitor:3403 [system_monitor.py:_start():116] Starting system asset monitoring threads
2024-02-19 16:04:19,914 INFO    SystemMonitor:3403 [interfaces.py:start():168] Started cpu
2024-02-19 16:04:19,914 INFO    HandlerThread:3403 [system_monitor.py:probe():172] Collecting system info
2024-02-19 16:04:19,914 INFO    SystemMonitor:3403 [interfaces.py:start():168] Started disk
2024-02-19 16:04:19,914 INFO    SystemMonitor:3403 [interfaces.py:start():168] Started memory
2024-02-19 16:04:19,915 INFO    SystemMonitor:3403 [interfaces.py:start():168] Started network
2024-02-19 16:04:19,923 DEBUG   HandlerThread:3403 [system_info.py:probe():195] Probing system
2024-02-19 16:04:19,961 DEBUG   HandlerThread:3403 [system_info.py:_probe_git():180] Probing git
2024-02-19 16:04:19,969 DEBUG   HandlerThread:3403 [system_info.py:_probe_git():188] Probing git done
